Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
"20180407","2018-04-07","sábado, 7 de abril de 2018","7 de abr. de 2018","Saturday","Sat","April","Apr","97","14","20180402","20180408","6","4","20180401","20180430","30","7","2","20180401","20180630","91","7","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","7","2","20180401","20180630","90","7","2018","20180101","20181231","365"
"20180408","2018-04-08","domingo, 8 de abril de 2018","8 de abr. de 2018","Sunday","Sun","April","Apr","98","14","20180402","20180408","7","4","20180401","20180430","30","8","2","20180401","20180630","91","8","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","8","2","20180401","20180630","90","8","2018","20180101","20181231","365"
"20180409","2018-04-09","segunda-feira, 9 de abril de 2018","9 de abr. de 2018","Monday","Mon","April","Apr","99","15","20180409","20180415","1","4","20180401","20180430","30","9","2","20180401","20180630","91","9","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","9","2","20180401","20180630","90","9","2018","20180101","20181231","365"
"20180410","2018-04-10","terça-feira, 10 de abril de 2018","10 de abr. de 2018","Tuesday","Tue","April","Apr","100","15","20180409","20180415","2","4","20180401","20180430","30","10","2","20180401","20180630","91","10","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","10","2","20180401","20180630","90","10","2018","20180101","20181231","365"
"20180411","2018-04-11","quarta-feira, 11 de abril de 2018","11 de abr. de 2018","Wednesday","Wed","April","Apr","101","15","20180409","20180415","3","4","20180401","20180430","30","11","2","20180401","20180630","91","11","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","11","2","20180401","20180630","90","11","2018","20180101","20181231","365"
"20180412","2018-04-12","quinta-feira, 12 de abril de 2018","12 de abr. de 2018","Thursday","Thu","April","Apr","102","15","20180409","20180415","4","4","20180401","20180430","30","12","2","20180401","20180630","91","12","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","12","2","20180401","20180630","90","12","2018","20180101","20181231","365"
"20180413","2018-04-13","sexta-feira, 13 de abril de 2018","13 de abr. de 2018","Friday","Fri","April","Apr","103","15","20180409","20180415","5","4","20180401","20180430","30","13","2","20180401","20180630","91","13","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","13","2","20180401","20180630","90","13","2018","20180101","20181231","365"
"20180414","2018-04-14","sábado, 14 de abril de 2018","14 de abr. de 2018","Saturday","Sat","April","Apr","104","15","20180409","20180415","6","4","20180401","20180430","30","14","2","20180401","20180630","91","14","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","14","2","20180401","20180630","90","14","2018","20180101","20181231","365"
"20180415","2018-04-15","domingo, 15 de abril de 2018","15 de abr. de 2018","Sunday","Sun","April","Apr","105","15","20180409","20180415","7","4","20180401","20180430","30","15","2","20180401","20180630","91","15","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","15","2","20180401","20180630","90","15","2018","20180101","20181231","365"
"20180416","2018-04-16","segunda-feira, 16 de abril de 2018","16 de abr. de 2018","Monday","Mon","April","Apr","106","16","20180416","20180422","1","4","20180401","20180430","30","16","2","20180401","20180630","91","16","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","16","2","20180401","20180630","90","16","2018","20180101","20181231","365"
"20180417","2018-04-17","terça-feira, 17 de abril de 2018","17 de abr. de 2018","Tuesday","Tue","April","Apr","107","16","20180416","20180422","2","4","20180401","20180430","30","17","2","20180401","20180630","91","17","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","17","2","20180401","20180630","90","17","2018","20180101","20181231","365"
"20180418","2018-04-18","quarta-feira, 18 de abril de 2018","18 de abr. de 2018","Wednesday","Wed","April","Apr","108","16","20180416","20180422","3","4","20180401","20180430","30","18","2","20180401","20180630","91","18","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","18","2","20180401","20180630","90","18","2018","20180101","20181231","365"
"20180419","2018-04-19","quinta-feira, 19 de abril de 2018","19 de abr. de 2018","Thursday","Thu","April","Apr","109","16","20180416","20180422","4","4","20180401","20180430","30","19","2","20180401","20180630","91","19","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","19","2","20180401","20180630","90","19","2018","20180101","20181231","365"
"20180420","2018-04-20","sexta-feira, 20 de abril de 2018","20 de abr. de 2018","Friday","Fri","April","Apr","110","16","20180416","20180422","5","4","20180401","20180430","30","20","2","20180401","20180630","91","20","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","20","2","20180401","20180630","90","20","2018","20180101","20181231","365"
"20180421","2018-04-21","sábado, 21 de abril de 2018","21 de abr. de 2018","Saturday","Sat","April","Apr","111","16","20180416","20180422","6","4","20180401","20180430","30","21","2","20180401","20180630","91","21","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","21","2","20180401","20180630","90","21","2018","20180101","20181231","365"
"20180422","2018-04-22","domingo, 22 de abril de 2018","22 de abr. de 2018","Sunday","Sun","April","Apr","112","16","20180416","20180422","7","4","20180401","20180430","30","22","2","20180401","20180630","91","22","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","22","2","20180401","20180630","90","22","2018","20180101","20181231","365"
"20180423","2018-04-23","segunda-feira, 23 de abril de 2018","23 de abr. de 2018","Monday","Mon","April","Apr","113","17","20180423","20180429","1","4","20180401","20180430","30","23","2","20180401","20180630","91","23","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","23","2","20180401","20180630","90","23","2018","20180101","20181231","365"
"20180424","2018-04-24","terça-feira, 24 de abril de 2018","24 de abr. de 2018","Tuesday","Tue","April","Apr","114","17","20180423","20180429","2","4","20180401","20180430","30","24","2","20180401","20180630","91","24","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","24","2","20180401","20180630","90","24","2018","20180101","20181231","365"
"20180425","2018-04-25","quarta-feira, 25 de abril de 2018","25 de abr. de 2018","Wednesday","Wed","April","Apr","115","17","20180423","20180429","3","4","20180401","20180430","30","25","2","20180401","20180630","91","25","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","25","2","20180401","20180630","90","25","2018","20180101","20181231","365"
"20180426","2018-04-26","quinta-feira, 26 de abril de 2018","26 de abr. de 2018","Thursday","Thu","April","Apr","116","17","20180423","20180429","4","4","20180401","20180430","30","26","2","20180401","20180630","91","26","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","26","2","20180401","20180630","90","26","2018","20180101","20181231","365"
"20180427","2018-04-27","sexta-feira, 27 de abril de 2018","27 de abr. de 2018","Friday","Fri","April","Apr","117","17","20180423","20180429","5","4","20180401","20180430","30","27","2","20180401","20180630","91","27","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","27","2","20180401","20180630","90","27","2018","20180101","20181231","365"
"20180428","2018-04-28","sábado, 28 de abril de 2018","28 de abr. de 2018","Saturday","Sat","April","Apr","118","17","20180423","20180429","6","4","20180401","20180430","30","28","2","20180401","20180630","91","28","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","28","2","20180401","20180630","90","28","2018","20180101","20181231","365"
"20180429","2018-04-29","domingo, 29 de abril de 2018","29 de abr. de 2018","Sunday","Sun","April","Apr","119","17","20180423","20180429","7","4","20180401","20180430","30","29","2","20180401","20180630","91","29","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","29","2","20180401","20180630","90","29","2018","20180101","20181231","365"
"20180430","2018-04-30","segunda-feira, 30 de abril de 2018","30 de abr. de 2018","Monday","Mon","April","Apr","120","18","20180430","20180506","1","4","20180401","20180430","30","30","2","20180401","20180630","91","30","2018","20180101","20181231","365","-1","-1","-1","-1","-1","4","20180401","20180430","30","30","2","20180401","20180630","90","30","2018","20180101","20181231","365"
"20180501","2018-05-01","terça-feira, 1 de maio de 2018","1 de mai. de 2018","Tuesday","Tue","May","May","121","18","20180430","20180506","2","5","20180501","20180531","31","1","2","20180401","20180630","91","31","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","1","2","20180401","20180630","90","31","2018","20180101","20181231","365"
"20180502","2018-05-02","quarta-feira, 2 de maio de 2018","2 de mai. de 2018","Wednesday","Wed","May","May","122","18","20180430","20180506","3","5","20180501","20180531","31","2","2","20180401","20180630","91","32","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","2","2","20180401","20180630","90","32","2018","20180101","20181231","365"
"20180503","2018-05-03","quinta-feira, 3 de maio de 2018","3 de mai. de 2018","Thursday","Thu","May","May","123","18","20180430","20180506","4","5","20180501","20180531","31","3","2","20180401","20180630","91","33","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","3","2","20180401","20180630","90","33","2018","20180101","20181231","365"
"20180504","2018-05-04","sexta-feira, 4 de maio de 2018","4 de mai. de 2018","Friday","Fri","May","May","124","18","20180430","20180506","5","5","20180501","20180531","31","4","2","20180401","20180630","91","34","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","4","2","20180401","20180630","90","34","2018","20180101","20181231","365"
"20180505","2018-05-05","sábado, 5 de maio de 2018","5 de mai. de 2018","Saturday","Sat","May","May","125","18","20180430","20180506","6","5","20180501","20180531","31","5","2","20180401","20180630","91","35","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","5","2","20180401","20180630","90","35","2018","20180101","20181231","365"
"20180506","2018-05-06","domingo, 6 de maio de 2018","6 de mai. de 2018","Sunday","Sun","May","May","126","18","20180430","20180506","7","5","20180501","20180531","31","6","2","20180401","20180630","91","36","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","6","2","20180401","20180630","90","36","2018","20180101","20181231","365"
"20180507","2018-05-07","segunda-feira, 7 de maio de 2018","7 de mai. de 2018","Monday","Mon","May","May","127","19","20180507","20180513","1","5","20180501","20180531","31","7","2","20180401","20180630","91","37","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","7","2","20180401","20180630","90","37","2018","20180101","20181231","365"
"20180508","2018-05-08","terça-feira, 8 de maio de 2018","8 de mai. de 2018","Tuesday","Tue","May","May","128","19","20180507","20180513","2","5","20180501","20180531","31","8","2","20180401","20180630","91","38","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","8","2","20180401","20180630","90","38","2018","20180101","20181231","365"
"20180509","2018-05-09","quarta-feira, 9 de maio de 2018","9 de mai. de 2018","Wednesday","Wed","May","May","129","19","20180507","20180513","3","5","20180501","20180531","31","9","2","20180401","20180630","91","39","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","9","2","20180401","20180630","90","39","2018","20180101","20181231","365"
"20180510","2018-05-10","quinta-feira, 10 de maio de 2018","10 de mai. de 2018","Thursday","Thu","May","May","130","19","20180507","20180513","4","5","20180501","20180531","31","10","2","20180401","20180630","91","40","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","10","2","20180401","20180630","90","40","2018","20180101","20181231","365"
"20180511","2018-05-11","sexta-feira, 11 de maio de 2018","11 de mai. de 2018","Friday","Fri","May","May","131","19","20180507","20180513","5","5","20180501","20180531","31","11","2","20180401","20180630","91","41","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","11","2","20180401","20180630","90","41","2018","20180101","20181231","365"
"20180512","2018-05-12","sábado, 12 de maio de 2018","12 de mai. de 2018","Saturday","Sat","May","May","132","19","20180507","20180513","6","5","20180501","20180531","31","12","2","20180401","20180630","91","42","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","12","2","20180401","20180630","90","42","2018","20180101","20181231","365"
"20180513","2018-05-13","domingo, 13 de maio de 2018","13 de mai. de 2018","Sunday","Sun","May","May","133","19","20180507","20180513","7","5","20180501","20180531","31","13","2","20180401","20180630","91","43","2018","20180101","20181231","365","-1","-1","-1","-1","-1","5","20180501","20180531","31","13","2","20180401","20180630","90","43","2018","20180101","20181231","365"
